chr,loc,cms_score,gene_name
1,246827921,6.14247,"CNST,SCCPDH,TFB2M"
3,134652365,6.14051,EPHB1
2,221269416,6.13587,
19,52284849,6.13587,"FPR1,FPR2,FPR3,HAS1,MIR125A,MIR99B,MIRLET7E,SPACA6,SPACA6P-AS,ZNF577"
9,8232486,6.13418,PTPRD
2,117142877,6.13401,
8,80845285,6.13389,"LOC101927040,MRPS28"
16,35069526,6.13354,LINC02167
7,70812725,6.13249,"GALNT17,MIR3914-1,MIR3914-2"
1,244812226,6.12895,"CATSPERE,DESI2"
5,105673460,6.12719,
18,76970327,6.12719,ATP9B
3,170987391,6.12588,TNIK
15,70808843,6.12588,"LINC02204,LINC02205,SALRNA3"
1,23949260,6.12588,"E2F2,ID3,LOC101928163,MDS2,RPL11"
1,200785446,6.12588,"CAMSAP2,GPR25,INAVA"
7,50152754,6.12535,"SPATA48,ZPBP"
20,1792416,6.12489,"LOC100289473,SIRPA"
6,54432752,6.12476,
5,65616596,6.12263,
14,22973611,6.12141,"ABHD4,DAD1,LINC02332,LOC105370401"
1,54046217,6.12141,GLIS1
14,69436917,6.119,"ACTN1,ACTN1-AS1,DCAF5"
19,53700846,6.11814,"BIRC8,FAM90A27P,VN1R2,VN1R4,ZNF160,ZNF347,ZNF415,ZNF665,ZNF677,ZNF818P"
14,37118092,6.11753,"NKX2-8,PAX9,SLC25A21"
2,211359851,6.11732,"CPS1,LANCL1,LANCL1-AS1"
1,17892396,6.11732,ARHGEF10L
20,9404475,6.11612,"LAMP5,LAMP5-AS1,PLCB4"
20,32233817,6.11612,"ACTL10,C20orf144,CBFA2T2,E2F1,NECAB3,PXMP4,ZNF341"
13,38345556,6.11368,TRPC4
4,176222774,6.11312,
1,69220746,6.11175,
2,46977893,6.1104,"LINC01118,LINC01119,SOCS5"
8,144996111,6.10931,"EPPK1,GRINA,MIR661,MIR6845,NRBP2,PARP10,PLEC,PUF60,SCRIB,SPATC1"
8,142940880,6.10931,MIR1302-7
7,140579538,6.10931,BRAF
21,29877072,6.10931,LINC00161
8,117670274,6.10818,"EIF3H,LOC105375713"
4,182078069,6.10818,LINC00290
14,81615992,6.10818,"GTF2A1,LOC101928504,SNORA79,TSHR"
4,60866349,6.10577,
3,12497684,6.10145,"MKRN2OS,PPARG,TSEN2"
12,101399352,6.09927,ANO4
8,80512368,6.09307,STMN2
4,48360284,6.09307,"SLAIN2,TEC"
3,186703672,6.09307,ST6GAL1
20,20368840,6.09307,"CFAP61,INSM1,RALGAPA2"
2,142752807,6.09307,LRP1B
12,102973318,6.09307,IGF1
1,95030263,6.09307,"ABCD3,F3,SLC44A3-AS1"
1,177760154,6.09307,LINC01741
2,83894631,6.09285,
17,13539404,6.09285,HS3ST3A1
7,104517467,6.09119,"LHFPL3,LHFPL3-AS1,LHFPL3-AS2"
16,73818662,6.09119,
16,3413749,6.08972,"LINC00921,MTRNR2L4,NAA60,OR2C1,TIGD7,ZNF174,ZNF263,ZNF597,ZNF75A,ZSCAN32"
21,29486568,6.08874,"LINC00314,LINC01695,LINC01697"
14,57281154,6.08874,"OTX2,OTX2-AS1"
1,98375448,6.08731,"DPYD,LINC01930,MIR137HG"
5,18087488,6.08272,
4,157917381,6.08264,"GLRB,PDGFC"
19,34431455,6.08264,
1,15324531,6.08264,KAZN
8,132789352,6.08057,
9,27991229,6.07837,LINGO2
7,55906174,6.07837,"SEPT14,ZNF713"
6,155765028,6.07837,"LOC105378068,NOX3"
4,16261438,6.07837,"TAPT1,TAPT1-AS1"
4,134512348,6.07837,
3,141876172,6.07837,"GK5,TFDP2"
2,40649541,6.07837,SLC8A1
2,206656142,6.07837,NRP2
19,17172767,6.07837,"CPAMD8,HAUS8,MYO9B,SNORA118"
11,98203255,6.07837,
10,13402211,6.07837,"BEND7,PHYH,SEPHS1"
7,123623419,6.07566,"LOC105375483,SPAM1,TMEM229A"
1,203380784,6.07566,"FMOD,OPTC,PRELP"
11,63841123,6.0751,"COX8A,FLRT1,MACROD1,OTUB1"
18,10811820,6.07422,"MIR6788,PIEZO2"
13,46410773,6.07265,SIAH3
2,220589528,6.07131,SLC4A3
10,9165981,6.07131,LOC101928272
8,52092999,6.06712,
18,6079140,6.06305,L3MBTL4
18,63105654,6.06146,
8,37157929,6.06074,MIR1268A
2,49625919,6.06074,
6,36776677,6.06029,"C6orf89,CPNE5,PPIL1,RAB44"
8,6989834,6.05629,DEFA5
12,127981310,6.05525,
9,21553980,6.04939,"IFNE,MIR31,MIR31HG"
8,125764532,6.04847,"MIR4662A,MIR4662B,MTSS1"
7,140685333,6.04792,"BRAF,MRPS33,TMEM178B"
2,146106518,6.04792,
14,60243594,6.04678,RTN1
7,134335107,6.04237,"AKR1B15,BPGM"
10,111247169,6.04162,
7,35148775,6.0403,"DPY19L1,DPY19L2P1,TBX20"
10,93440658,6.0403,"HECTD2-AS1,PPP1R3C"
1,110177785,6.0403,"AMPD2,GNAI3,GNAT2,GPR61,GSTM1,GSTM2,GSTM3,GSTM4,GSTM5,MIR197"
8,133038965,6.0397,"EFR3A,HHLA1,KCNQ3,OC90"
7,68233968,6.0397,
6,70337172,6.0397,LMBRD1
2,241390027,6.0397,"ANKMY1,GPC1,LOC100130449,MIR149"
12,88800214,6.0397,KITLG
1,72715199,6.0397,NEGR1
20,54074291,6.03954,"LINC01440,LINC01441"
14,105216381,6.03954,"ADSSL1,AKT1,INF2,LINC00638,LINC02280,MIR4710,SIVA1,ZBTB42"
1,98645029,6.03954,LINC01776
2,44288596,6.03763,LRPPRC
7,88781219,6.03675,ZNF804B
13,70647964,6.03584,"ATXN8OS,KLHL1"
8,85081136,6.03469,RALYL
8,81203835,6.03469,MIR5708
4,97239583,6.03469,LINC02267
3,9587651,6.03469,"LHFPL4,SETD5"
2,60585223,6.03469,"BCL11A,MIR4432,MIR4432HG"
2,55652477,6.03469,"CCDC88A,CFAP36"
2,173396461,6.03469,"ITGA6,ITGA6-AS1,PDK1"
18,68504398,6.03469,
15,56384490,6.03469,"NEDD4,RFX7"
10,86218431,6.03469,CCSER2
1,191426242,6.03469,
1,167789512,6.03469,"ADCY10,MPC2,MPZL1"
6,123548618,6.03377,TRDN
19,3781164,6.03196,"APBA3,ATCAY,MATK,MIR1268A,MRPL54,PIP5K1C,RAX2,TJP3,ZFR2"
15,52999069,6.02921,"FAM214A,ONECUT1"
15,31185928,6.02603,"FAN1,HERC2P10,MTMR10"
1,180373586,6.02537,"ACBD6,MIR3121"
17,73017802,6.02472,"ARMC7,ATP5PD,CDR2L,HID1,HID1-AS1,KCTD2,MRPL58,OTOP2,OTOP3,SLC16A5,USH1G"
7,138390430,6.023,"ATP6V0A4,SVOPL,TMEM213"
17,20289690,6.023,"CCDC144CP,FAM106B,LGALS9B,NOS2P3,SPECC1,USP32P3"
21,24203535,6.02062,
12,32483620,6.02062,BICD1
6,166518134,6.01677,"LOC729681,TBXT"
4,63480669,6.01591,
6,145195890,6.01587,UTRN
6,75981705,6.01548,"COL12A1,COX7A2,FILIP1,LOC100506804,TMEM30A"
9,110981024,6.01406,
10,1595155,6.01354,"ADARB2,ADARB2-AS1"
1,41794518,6.01354,"FOXO6,LOC101929901,SCMH1"
6,35216542,6.00903,"DEF6,PPARD,SCUBE3,ZNF76"
8,1880457,6.0081,"ARHGEF10,KBTBD11,KBTBD11-OT1,LOC101928058"
9,80966804,6.00807,"CEP78,PSAT1"
8,27747871,6.00515,"ESCO2,MIR4287,PBK,SCARA5"
2,85668379,6.00515,"CAPG,ELMOD3,MAT2A,PARTICL,RETSAT,SH2D6"
7,155256132,6.00426,"BLACE,CNPY1,EN2,LOC100286906"
8,15798444,6.00326,
2,215634676,6.00178,"BARD1,LOC101928103,SNORA70I"
16,69083598,6.00178,"CHTF8,DERPC,HAS3,TANGO6,UTP4"
13,61346584,6.00178,LINC00378
11,40225214,6.00178,LRRC4C
14,100645212,6.00126,"DEGS2,EVL,MIR151B,MIR342,MIR6764,YY1"
21,22896335,6.0011,NCAM2
16,16205865,6.0011,"ABCC1,ABCC6"
13,75882778,6.0011,"CTAGE11P,LINC01078,TBC1D4"
8,130828187,5.99956,"FAM49B,GSDMC"
7,9278180,5.99956,
1,193987171,5.99781,
5,133144868,5.99642,
4,26820097,5.99642,"STIM2,STIM2-AS1,TBC1D19"
14,41231025,5.99642,
4,43104888,5.99509,GRXCR1
3,38693947,5.99509,"SCN10A,SCN5A"
12,91741312,5.99509,
19,8129775,5.99466,"CCL25,ELAVL1,FBN3"
2,59491104,5.99438,LINC01793
16,73380573,5.99438,LINC01568
15,98356932,5.99438,LINC00923
16,7932726,5.99306,
2,31595394,5.99175,XDH
6,93610608,5.98586,
6,93597512,5.98586,
7,28294684,5.98473,"CREB5,JAZF1,JAZF1-AS1"
4,139871678,5.981,"LOC105377448,NOCT"
14,30608327,5.98045,
14,24163954,5.98045,DHRS2
2,213863097,5.98006,"IKZF2,MIR4776-1,MIR4776-2"
3,46036992,5.97929,"CCR9,CXCR6,FYCO1,LZTFL1,XCR1"
9,85519130,5.97526,RASEF
20,24372269,5.97526,SYNDIG1
2,99531842,5.97526,"KIAA1211L,TSGA10"
16,20810730,5.97454,"ACSM3,DCUN1D3,ERI2,REXO5,THUMPD1"
9,38386934,5.97441,"ALDH1B1,IGFBPL1"
10,21521021,5.97153,"C10orf113,NEBL,NEBL-AS1"
4,65228732,5.96984,TECRL
20,9000790,5.96843,PLCB4
2,175411426,5.96843,"GPR155,RNU6-2,WIPF1"
7,91691207,5.96815,"AKAP9,CYP51A1,CYP51A1-AS1,LRRD1"
5,7348559,5.96815,"ADCY2,LINC02123,LOC442132,MIR4454"
4,135169937,5.96514,PABPC4L
7,96131144,5.96328,SEM1
6,113684968,5.96253,LINC02518
1,65604794,5.96253,"AK4,JAK1,MIR101-1,MIR3671"
2,52351701,5.96174,LOC730100
20,909771,5.95877,"ANGPT4,FAM110A,RSPO4"
16,77614469,5.95542,
5,41021075,5.9537,"C7,MROH2B"
2,171737524,5.95333,"ERICH2,GAD1,GORASP2"
8,229636,5.9528,"FAM87A,RPL23AP53,ZNF596"
8,123521540,5.9528,SMILR
4,88086172,5.9528,"AFF1,KLHL8"
10,93368721,5.95131,"HECTD2,HECTD2-AS1,PPP1R3C"
19,51736383,5.95117,"CD33,IGLON5,LINC01872,LOC101928517,MIR8074,SIGLEC17P,SIGLEC7,SIGLEC9,SIGLECL1,VSIG10L"
10,67772683,5.94768,CTNNA3
10,85414254,5.94732,LOC105378397
1,73983726,5.94489,
11,32460157,5.94209,"WT1,WT1-AS"
18,6749875,5.94166,"ARHGAP28,LOC101927168"
9,118469154,5.94149,LOC101928775
3,45347076,5.94149,"LARS2,TMEM158"
2,214192331,5.94149,"LOC100130451,SPAG16"
12,105705815,5.94149,"APPL2,C12orf75,KCCAT198"
5,26808325,5.9414,CDH9
19,35448803,5.9414,"GRAMD1A,HPN,LINC00904,LINC01838,SCN1B,ZNF30,ZNF30-AS1,ZNF792"
5,80998260,5.94046,SSBP2
6,164967073,5.93789,
4,185860982,5.93311,"HELT,LINC01093,MIR3945,MIR3945HG,MIR4455"
6,21062454,5.93286,CDKAL1
13,75252589,5.93261,
11,84275262,5.93261,DLG2
12,75365402,5.93212,KCNC2
12,107808361,5.93212,BTBD11
11,23099185,5.93212,
1,56363696,5.93212,"LINC01753,LINC01755"
1,112433618,5.93212,"KCND3,KCND3-AS1,KCND3-IT1,LINC01750"
8,62437930,5.93166,"ASPH,CLVS1"
19,30348126,5.93166,"CCNE1,URI1"
7,154586015,5.93164,DPP6
4,1567506,5.93164,FAM53A
6,64026747,5.93109,LGSN
3,134100168,5.93065,"AMOTL2,ANAPC13,LINC02004,MIR4788,MIR6827"
14,48720633,5.92534,
2,34694278,5.92343,
13,106081480,5.92343,"DAOA,DAOA-AS1"
8,93641581,5.9234,"FLJ46284,LOC102724710"
2,228717000,5.9199,"CCL20,DAW1"
12,47131966,5.91715,"LOC100288798,SLC38A4"
10,70041263,5.91681,"ATOH7,HNRNPH3,MYPN,PBLD,RUFY2"
7,11588284,5.91461,THSD7A
7,130871926,5.9122,"LINC-PINT,MKLN1"
17,42186130,5.91132,"ASB16,ASB16-AS1,ATXN7L3,C17orf53,G6PC3,HDAC5,LOC105371789,LSM12,MIR6782,NAGS,TMEM101,TMUB2,UBTF"
21,24889728,5.9109,
2,240549349,5.9109,
6,164726651,5.90987,
6,122367927,5.90955,
14,97079431,5.90955,PAPOLA
5,151756636,5.90911,NMUR2
3,95813702,5.90856,
15,77995949,5.90771,"LINGO1,LINGO1-AS1,LINGO1-AS2"
3,82031499,5.9068,LINC02008
7,125433043,5.90592,
4,40180969,5.90592,"N4BP2,RHOH"
20,54761036,5.90592,MC3R
16,18109815,5.90592,
11,114540308,5.90592,"NXPE2,NXPE4"
5,2322928,5.90586,LOC100506858
14,58930565,5.90272,"ARID4A,KIAA0586,TIMM9,TOMM20L"
12,90776891,5.89942,LINC02392
7,13174026,5.89875,
6,142960682,5.89875,LOC153910
5,171125104,5.89875,SMIM23
4,180618016,5.89875,
3,58775673,5.89875,"C3orf67,C3orf67-AS1"
2,235202022,5.89875,
19,54429799,5.89875,"CACNG6,CACNG7,CACNG8,MIR935,MYADM,PRKCG"
12,13839922,5.89875,GRIN2B
10,119993207,5.89875,"CASC2,FAM204A"
8,3204911,5.8983,CSMD1
3,11137741,5.8983,"HRH1,SLC6A1,SLC6A1-AS1"
16,56011968,5.89775,CES5A
6,62691396,5.89745,KHDRBS2
2,67915063,5.89742,
4,161030663,5.89618,
10,118419749,5.89618,"C10orf82,HSPA12A,PNLIP,PNLIPRP1,PNLIPRP2"
1,90318843,5.89618,LRRC8D
1,47636635,5.89618,"CYP4A22,CYP4Z1,LINC00853,PDZK1IP1,STIL,TAL1"
14,23018014,5.89613,"ABHD4,DAD1,LINC02332,LOC105370401,OR6J1"
7,151581067,5.89114,"GALNTL5,LOC644090,PRKAG2,PRKAG2-AS1"
22,18557265,5.89114,"LINC01634,MICAL3,MIR648,PEX26,TUBA8,USP18"
20,35567794,5.89114,"RBL1,SAMHD1,SOGA1,TLDC2"
2,68607432,5.89114,"APLF,CNRIP1,FBXO48,PLEK"
14,47001461,5.89114,LINC00871
1,204291409,5.89114,"LINC00628,PLEKHA6,PPP1R15B"
8,74415627,5.88931,"STAU2,STAU2-AS1"
2,151649791,5.88815,
13,36402009,5.88815,DCLK1
7,20982365,5.88743,LINC01162
9,76007045,5.887,
9,75970379,5.887,
8,29121030,5.887,"DUSP4,KIF13B"
8,17906676,5.88634,"ASAH1,LOC101929066,PCM1"
6,169039195,5.88634,SMOC2
3,45840757,5.88634,"CCR9,LZTFL1,SACM1L,SLC6A20"
2,172093596,5.88634,"METTL8,TLK1"
12,129447147,5.88634,GLT1D1
8,67216527,5.88337,
6,80429385,5.88337,"LINC01621,RNY4,SH3BGRL2"
21,34351393,5.88337,"LINC00945,LINC01690,OLIG1,OLIG2"
2,45207679,5.88337,"LINC01833,SIX2,SIX3,SIX3-AS1"
14,67272833,5.88337,GPHN
3,80331521,5.88294,
17,5839240,5.88294,LOC339166
8,98987744,5.8826,"ERICH5,MATN2,RPL30,SNORA72"
8,131925045,5.88185,ADCY8
3,42742731,5.88185,"CCDC13,CCDC13-AS1,HHATL,HHATL-AS1,HIGD1A,KLHL40,LINC02158,LOC101928323,NKTR,ZBTB47"
11,44551723,5.88185,CD82
1,114365303,5.88185,"AP4B1,AP4B1-AS1,BCL2L15,DCLRE1B,PHTF1,PTPN22,RSBN1"
2,128804543,5.88038,"SAP130,UGGT1"
2,128757658,5.88038,"SAP130,UGGT1"
19,19049198,5.88034,"ARMC6,CERS1,COPE,DDX49,GDF1,HOMER3,HOMER3-AS1,SUGP2,UPF1"
12,67418269,5.87872,LOC102724421
16,89832309,5.87676,"CDK10,FANCA,SPATA2L,SPATA33,SPIRE2,VPS9D1,VPS9D1-AS1,ZNF276"
14,31237781,5.87379,SCFD1
4,67697324,5.87065,
9,85948587,5.86872,FRMD3
18,66634736,5.86872,CCDC102B
6,111908882,5.86837,"FYN,TRAF3IP2,TRAF3IP2-AS1"
5,137987814,5.86696,"HSPA9,LOC105379194,SNORD63,SNORD63B"
5,25989094,5.86271,
4,81655128,5.85949,CFAP299
4,114450380,5.85949,CAMK2D
2,185990449,5.85949,LOC105373782
17,64240737,5.85944,"APOH,CEP112,PRKCA"
18,76761408,5.85927,"ATP9B,SALL3"
10,85395608,5.85862,LOC105378397
5,53768688,5.8574,"HSPB3,LINC01033,SNX18"
3,168667438,5.8574,LINC02082
16,84607356,5.85498,"COTL1,KLHL36,MEAK7"
8,143903612,5.85379,"CYP11B1,CYP11B2,GML,LNCOC1,LY6D,LYNX1,LYNX1-SLURP2,LYPD2,SLURP1,SLURP2,THEM6"
7,108750659,5.85262,
5,25300378,5.85262,LINC02211
4,190405812,5.85262,
1,177058489,5.85262,"ASTN1,BRINP2,MIR488"
16,1174343,5.85193,"C1QTNF8,CACNA1H,SSTR5,SSTR5-AS1,TPSG1"
5,50620811,5.84889,"ISL1,LOC642366"
1,26883377,5.84889,"DHDDS,HMGN2,LOC101928324,MIR1976,RPS6KA1"
2,4502720,5.84819,
6,147231147,5.84561,"ADGB,STXBP5-AS1"
5,110743003,5.84561,"CAMK4,STARD4"
4,2027278,5.84561,"C4orf48,MIR943,NAT8L,NELFA,NSD2,POLN,SCARNA22"
3,58825495,5.84561,"C3orf67,C3orf67-AS1"
3,192026,5.84561,"CHL1,CHL1-AS2"
21,34925304,5.84561,"CRYZL1,DNAJC28,DONSON,GART,ITSN1,MIR6501,SON,TMEM50B"
2,37453760,5.84561,"CEBPZ,CEBPZOS,EIF2AK2,NDUFAF7,PRKD3,SULT6B1"
11,70538823,5.84561,"SHANK2,SHANK2-AS1"
11,106124157,5.84561,LOC101928535
1,154433934,5.84561,"IL6R,IL6R-AS1,SHE,TDRD10,UBE2Q1,UBE2Q1-AS1"
8,144303953,5.84547,"GLI4,GPIHBP1,LY6H,MINCR,TOP1MT,ZFP41,ZNF696"
7,7985465,5.84547,"GLCCI1,LOC100505921,UMAD1"
4,77657587,5.84547,SHROOM3
20,9746280,5.84547,PAK5
2,13209974,5.84547,LOC100506474
1,248307998,5.84547,"OR2L13,OR2L3,OR2M1P,OR2M2,OR2M3,OR2M4,OR2M5"
1,241407102,5.84547,RGS7
6,159865373,5.8399,LINC02529
22,44298085,5.83988,"EFCAB6,PARVB,PNPLA3,PNPLA5,SAMM50,SULT4A1"
5,14006146,5.83943,DNAH5
3,4467371,5.83618,"ITPR1,ITPR1-DT,SUMF1"
1,48723903,5.83429,"SKINT1L,SLC5A9,SPATA6"
5,25610635,5.83042,
3,31978141,5.83042,"OSBPL10,ZNF860"
1,63673963,5.83042,LINC00466
6,3629629,5.83027,PXDC1
3,137406142,5.82456,"LINC01210,SOX14"
8,140858493,5.81981,TRAPPC9
2,124979807,5.81971,CNTNAP5
5,97125367,5.81846,LINC02234
7,83507220,5.81578,SEMA3A
2,3298084,5.81578,"EIPR1,TRAPPC12"
9,79342699,5.81458,"PCA3,PRUNE2"
8,52744537,5.81458,"PCMTD1,PXDNL"
6,155418109,5.81458,TIAM2
22,33381006,5.81458,SYN3
2,115441798,5.81458,DPP10
8,42051522,5.81376,"AP3M2,IKBKB,LOC101929897,LOC105379393,PLAT"
9,105315604,5.81309,LINC00587
22,49802858,5.81309,C22orf34
1,37642158,5.81308,MIR4255
21,21116651,5.81039,
8,110702074,5.80771,"LOC100132813,SYBU"
5,56691357,5.80771,ACTBL2
4,176137712,5.80771,
4,12164446,5.80771,LINC02270
3,19991583,5.80771,"EFHB,KAT2B,PP2D1,RAB5A"
18,27204840,5.80771,
15,98720175,5.80771,LINC01582
13,37582508,5.80771,"ALG5,CSNK1A1L,EXOSC8,SMAD9,SUPT20H"
12,76508810,5.80771,"NAP1L1,PHLDA1"
10,34967256,5.80771,PARD3
9,37618500,5.80674,"FBXO10,FRMPD1,TOMM5"
7,86092160,5.80674,
14,45217438,5.80674,LINC02302
2,97615778,5.80626,"ANKRD39,FAM178B,LOC101927053,SEMA4C"
8,128785704,5.80059,"CASC11,MIR1204,MYC,PVT1"
5,131608794,5.80059,"MIR3936,MIR3936HG,MIR6830,P4HA2,P4HA2-AS1,PDLIM4,SLC22A4,SLC22A5"
19,11256285,5.80059,"ANGPTL8,DOCK6,KANK2,LDLR,LOC105372273,MIR6886,SMARCA4,SPC24"
18,73333770,5.80059,LINC01898
10,126654643,5.80057,"CTBP2,MIR4296,ZRANB1"
8,22116219,5.79976,"BMP1,LOC100507071,MIR320A,PHYHIP,PIWIL2,POLR3D,SFTPC"
3,121035630,5.79976,STXBP5L
22,37212335,5.79976,"CSF2RB,IFT27,LOC105373021,NCF4,NCF4-AS1,PVALB"
20,11210452,5.79976,LOC339593
2,108373380,5.79976,"GACAT1,RGPD4,RGPD4-AS1"
17,27264862,5.79976,"DHRS13,ERAL1,FAM222B,FLOT2,LOC101927018,MIR144,MIR451A,MIR451B,MIR4732,PHF12,SEZ6"
15,68792918,5.79976,"CORO2B,ITGA11"
9,44072285,5.79815,
2,223602560,5.79727,"FARSB,MOGAT1"
8,36205665,5.79556,
7,154257107,5.79556,DPP6
8,52468185,5.79553,PXDNL
2,241190455,5.79293,
7,91808172,5.79163,"AKAP9,ANKIB1,CYP51A1,CYP51A1-AS1,KRIT1,LRRD1"
7,16018818,5.79163,
5,6602275,5.79163,"LINC01018,LINC02102,NSUN2,SRD5A1"
3,67638016,5.79163,"SUCLG2,SUCLG2-AS1"
14,38998524,5.79163,
5,71728688,5.79132,"PTCD2,ZNF366"
7,115487619,5.7911,TFEC
20,40193520,5.7911,CHD6
14,84230173,5.7911,
1,45977850,5.7911,"AKR1A1,CCDC163,MMACHC,NASP,PRDX1,TESK2"
1,12679928,5.7911,"AADACL3,AADACL4,DHRS3,MIR6730"
1,120168799,5.7911,"HSD3BP4,LINC00622,PHGDH,ZNF697"
8,58812663,5.78826,"FAM110B,LINC01602"
6,105061578,5.78826,
16,4970015,5.78826,"GLYR1,PPL,SEC14L5,UBN1"
11,108988934,5.78826,
1,186176963,5.78826,"HMCN1,PRG4"
1,172414847,5.78826,"C1orf105,DNM3,PIGC,SUCO"
19,12338334,5.78736,"LOC100289333,ZNF136,ZNF20,ZNF44,ZNF563,ZNF625,ZNF625-ZNF20"
14,49160108,5.78736,
1,245823569,5.78562,"KIF26B,SMYD3"
10,30654528,5.78534,"GOLGA2P6,MAP3K8,MIR7162,MTPAP"
7,91351610,5.78303,
5,171912928,5.78217,"LINC01944,SH3PXD2B"
9,76442534,5.77987,
7,27694856,5.77987,"HIBADH,TAX1BP1,TSL"
5,148342482,5.77932,SH3TC2
8,133538874,5.77806,"HPYR1,KCNQ3,LRRC6"
18,62963455,5.77646,
2,222310185,5.77627,EPHA4
15,55871297,5.77627,"DNAAF4,DNAAF4-CCPG1,PRTG,PYGO1"
9,121949307,5.77447,BRINP1
13,109593791,5.77447,MYO16
3,187393376,5.77388,"BCL6,LOC100131635,RTP2,SST"
6,144121647,5.76734,"LTV1,PHACTR2,ZC2HC1B"
1,55456996,5.76734,"BSND,PCSK9,TMEM61,USP24"
4,173118086,5.76454,GALNTL6
18,77237142,5.76428,"ATP9B,NFATC1"
12,72864937,5.76351,TRHDE
1,86978723,5.76351,"CLCA1,CLCA2,CLCA4,CLCA4-AS1"
14,33211224,5.76338,AKAP6
4,32100665,5.76171,"LINC02506,LOC105377651"
4,76256400,5.75783,LINC02483
8,57942478,5.75594,IMPAD1
7,65969262,5.7556,"GS1-124K5.11,GS1-124K5.4"
6,94069874,5.7556,EPHA7
12,128866920,5.75481,"MIR3612,TMEM132C"
11,72240805,5.75467,"CLPB,LINC01537,MIR139,PDE2A"
14,79651600,5.75092,"LOC105370586,NRXN3"
6,38398350,5.74974,"BTBD9,BTBD9-AS1"
4,68502758,5.74974,"CENPC,STAP1,UBA6,UBA6-AS1"
16,85238390,5.74974,"FAM92B,LINC00311,LINC02139"
15,68523620,5.74974,"CALML4,CLN6,FEM1B,ITGA11,PIAS1"
1,181449428,5.74974,CACNA1E
16,65138590,5.747,"CDH11,LINC02126"
8,116729599,5.74664,TRPS1
3,23684357,5.74651,"MIR548AC,UBE2E2"
2,172594026,5.74651,"DYNC1I2,SLC25A12"
3,56821525,5.74322,ARHGEF3
2,133297097,5.74322,GPR39
15,53406393,5.7417,LINC02490
5,101116278,5.73862,
22,24639016,5.73862,"CABIN1,GGT5,POM121L9P,SPECC1L,SPECC1L-ADORA2A,SUSD2"
14,85463667,5.73655,
21,38075640,5.73615,"HLCS,SIM2"
18,48481114,5.73615,"ELAC1,ME2,SMAD4"
4,83307269,5.73541,"ENOPH1,HNRNPD,HNRNPDL,TMEM150C"
9,72006047,5.73335,"APBA1,BANCR,FAM189A2"
7,64214244,5.73335,"MIR6839,ZNF107,ZNF138"
7,55759485,5.73335,FKBP9P1
7,151656140,5.73335,"GALNT11,GALNTL5,PRKAG2,PRKAG2-AS1"
5,9442736,5.73335,"SEMA5A,SEMA5A-AS1"
4,66597689,5.73335,"EPHA5,EPHA5-AS1"
3,26886672,5.73335,
19,16067056,5.73335,"CYP4F11,CYP4F2,LINC00661,LINC00905,LINC01835,OR10H4"
18,73857900,5.73335,"LINC01893,LOC339298"
14,83343770,5.73335,
13,98749839,5.73335,"FARP1,IPO5,RNF113B"
12,91457701,5.73335,"DCN,EPYC,KERA,LUM"
10,88183161,5.73335,"GRID1,WAPL"
1,99993077,5.73335,LINC01708
3,132264036,5.73258,"ACAD11,ACKR4,DNAJC13,NPHP3-ACAD11"
1,50266126,5.73241,AGBL4
2,239318389,5.7291,"ASB1,TRAF3IP1"
14,40970045,5.7291,
12,29590654,5.7291,"ERGIC2,OVCH1,OVCH1-AS1,TMTC1"
22,35783413,5.72403,"HMGXB4,HMOX1,MCM5,MIR3909,MIR6069,TOM1"
7,69286817,5.72379,AUTS2
3,178244939,5.72379,"KCNMB2,KCNMB2-AS1,LINC01014"
2,189978017,5.72068,"COL5A2,MIR3129"
9,9619639,5.72056,PTPRD
1,94525623,5.71995,ABCA4
16,14111807,5.71896,"ERCC4,LINC02185,LINC02186,MRTFB"
1,81865547,5.71678,ADGRL2
8,145025298,5.71641,"EPPK1,GRINA,MIR661,MIR6846,OPLAH,PARP10,PLEC,SMPD5,SPATC1"
13,50471882,5.71487,"CTAGE10P,DLEU2,MIR3613,SPRYD7,TRIM13"
10,53283875,5.71487,PRKG1
2,233557611,5.71464,"EFHD1,GIGYF2,KCNJ13"
21,42664100,5.71331,"BACE2,FAM3B,MX2"
21,32865248,5.71331,"LOC150051,TIAM1"
3,78600373,5.71258,ROBO1
1,8350271,5.71258,"LINC01714,RERE,SLC45A1"
12,95126209,5.71253,TMCC3
10,125668368,5.70604,"CHST15,CPXM2"
5,31387893,5.7058,"CDH6,DROSHA"
5,155209178,5.7058,
18,67895607,5.7058,"RTTN,SOCS6"
15,39986144,5.7058,"FSIP1,LOC105370941,THBS1"
9,6986589,5.70567,KDM4C
8,118730184,5.70567,EXT1
7,97464694,5.70567,"ASNS,CZ1P-ASNS,TAC1"
2,172620862,5.70518,"DYNC1I2,SLC25A12"
8,53385434,5.70338,"ALKAL1,ST18"
1,234436023,5.70338,"COA6,COA6-AS1,MIR4671,SLC35F3,TARBP1"
16,20601646,5.70193,"ACSM1,ACSM2B"
3,26634255,5.70182,LRRC3B
13,108343383,5.69873,"FAM155A,FAM155A-IT1"
15,28159074,5.69771,OCA2
9,74631656,5.69738,"C9orf57,C9orf85,GDA"
9,127621538,5.69738,"ARPC5L,GOLGA1,NR6A1,OLFML2A,RPL35,SCAI,WDR38"
7,34337826,5.69738,NPSR1-AS1
16,79685699,5.69738,"MAF,MAFTRR"
8,132357033,5.69581,
